"","datetime","discharge"
"547",2018-03-04 19:00:00,20324
"548",2018-03-04 20:00:00,20375
"549",2018-03-04 21:00:00,20407
"550",2018-03-04 22:00:00,20341
"551",2018-03-04 23:00:00,20282
"552",2018-03-05 00:00:00,20230
"553",2018-03-05 01:00:00,20179
"554",2018-03-05 02:00:00,20129
"555",2018-03-05 03:00:00,20079
"556",2018-03-05 04:00:00,20027
"557",2018-03-05 05:00:00,19973
"558",2018-03-05 06:00:00,19917
"559",2018-03-05 07:00:00,19859
"560",2018-03-05 08:00:00,19799
"561",2018-03-05 09:00:00,19737
"562",2018-03-05 10:00:00,19673
"563",2018-03-05 11:00:00,19607
"564",2018-03-05 12:00:00,19539
"565",2018-03-05 13:00:00,19469
"566",2018-03-05 14:00:00,19397
"567",2018-03-05 15:00:00,19323
"568",2018-03-05 16:00:00,19248
"569",2018-03-05 17:00:00,19170
"570",2018-03-05 18:00:00,19091
"571",2018-03-05 19:00:00,19010
"572",2018-03-05 20:00:00,18928
"573",2018-03-05 21:00:00,18843
"574",2018-03-05 22:00:00,18755
"575",2018-03-05 23:00:00,18666
"576",2018-03-06 00:00:00,18576
"577",2018-03-06 01:00:00,18487
"578",2018-03-06 02:00:00,18404
"579",2018-03-06 03:00:00,18323
"580",2018-03-06 04:00:00,18237
"581",2018-03-06 05:00:00,18148
"582",2018-03-06 06:00:00,18056
"583",2018-03-06 07:00:00,17962
"584",2018-03-06 08:00:00,17866
"585",2018-03-06 09:00:00,17768
"586",2018-03-06 10:00:00,17668
"587",2018-03-06 11:00:00,17568
"588",2018-03-06 12:00:00,17466
"589",2018-03-06 13:00:00,17364
"590",2018-03-06 14:00:00,17263
"591",2018-03-06 15:00:00,17162
"592",2018-03-06 16:00:00,17061
"593",2018-03-06 17:00:00,16960
"594",2018-03-06 18:00:00,16861
"595",2018-03-06 19:00:00,16762
"596",2018-03-06 20:00:00,16665
"597",2018-03-06 21:00:00,16575
"598",2018-03-06 22:00:00,16506
"599",2018-03-06 23:00:00,16504
"600",2018-03-07 00:00:00,16505
"601",2018-03-07 01:00:00,16469
"602",2018-03-07 02:00:00,16400
"603",2018-03-07 03:00:00,16282
"604",2018-03-07 04:00:00,16167
"605",2018-03-07 05:00:00,16058
"606",2018-03-07 06:00:00,15956
"607",2018-03-07 07:00:00,15860
"608",2018-03-07 08:00:00,15766
"609",2018-03-07 09:00:00,15674
"610",2018-03-07 10:00:00,15585
"611",2018-03-07 11:00:00,15502
"612",2018-03-07 12:00:00,15437
"613",2018-03-07 13:00:00,15367
"614",2018-03-07 14:00:00,15278
"615",2018-03-07 15:00:00,15189
"616",2018-03-07 16:00:00,15102
"617",2018-03-07 17:00:00,15017
"618",2018-03-07 18:00:00,14935
"619",2018-03-07 19:00:00,14855
"620",2018-03-07 20:00:00,14778
"621",2018-03-07 21:00:00,14704
"622",2018-03-07 22:00:00,14629
"623",2018-03-07 23:00:00,14554
"624",2018-03-08 00:00:00,14481
"625",2018-03-08 01:00:00,14409
"626",2018-03-08 02:00:00,14339
"627",2018-03-08 03:00:00,14270
"628",2018-03-08 04:00:00,14202
"629",2018-03-08 05:00:00,14135
"630",2018-03-08 06:00:00,14069
"631",2018-03-08 07:00:00,14004
"632",2018-03-08 08:00:00,13941
"633",2018-03-08 09:00:00,13878
"634",2018-03-08 10:00:00,13815
"635",2018-03-08 11:00:00,13753
"636",2018-03-08 12:00:00,13691
"637",2018-03-08 13:00:00,13630
"638",2018-03-08 14:00:00,13571
"639",2018-03-08 15:00:00,13513
"640",2018-03-08 16:00:00,13456
"641",2018-03-08 17:00:00,13400
"642",2018-03-08 18:00:00,13345
"643",2018-03-08 19:00:00,13292
"644",2018-03-08 20:00:00,13239
"645",2018-03-08 21:00:00,13187
"646",2018-03-08 22:00:00,13135
"647",2018-03-08 23:00:00,13085
"648",2018-03-09 00:00:00,13035
"649",2018-03-09 01:00:00,12986
"650",2018-03-09 02:00:00,12937
"651",2018-03-09 03:00:00,12889
"652",2018-03-09 04:00:00,12842
"653",2018-03-09 05:00:00,12795
"654",2018-03-09 06:00:00,12748
"655",2018-03-09 07:00:00,12702
"656",2018-03-09 08:00:00,12656
"657",2018-03-09 09:00:00,12611
"658",2018-03-09 10:00:00,12565
"659",2018-03-09 11:00:00,12520
"660",2018-03-09 12:00:00,12474
"661",2018-03-09 13:00:00,12429
"662",2018-03-09 14:00:00,12384
"663",2018-03-09 15:00:00,12341
"664",2018-03-09 16:00:00,12299
"665",2018-03-09 17:00:00,12257
"666",2018-03-09 18:00:00,12216
"667",2018-03-09 19:00:00,12175
"668",2018-03-09 20:00:00,12136
"669",2018-03-09 21:00:00,12096
"670",2018-03-09 22:00:00,12056
"671",2018-03-09 23:00:00,12018
"672",2018-03-10 00:00:00,11979
"673",2018-03-10 01:00:00,11941
"674",2018-03-10 02:00:00,11903
"675",2018-03-10 03:00:00,11865
"676",2018-03-10 04:00:00,11828
"677",2018-03-10 05:00:00,11792
"678",2018-03-10 06:00:00,11755
"679",2018-03-10 07:00:00,11720
"680",2018-03-10 08:00:00,11684
"681",2018-03-10 09:00:00,11649
"682",2018-03-10 10:00:00,11614
"683",2018-03-10 11:00:00,11578
"684",2018-03-10 12:00:00,11543
"685",2018-03-10 13:00:00,11509
"686",2018-03-10 14:00:00,11475
"687",2018-03-10 15:00:00,11441
"688",2018-03-10 16:00:00,11407
"689",2018-03-10 17:00:00,11374
"690",2018-03-10 18:00:00,11342
"691",2018-03-10 19:00:00,11310
"692",2018-03-10 20:00:00,11279
"693",2018-03-10 21:00:00,11247
"694",2018-03-10 22:00:00,11216
"695",2018-03-10 23:00:00,11185
"696",2018-03-11 00:00:00,11153
"697",2018-03-11 01:00:00,11122
"698",2018-03-11 02:00:00,11091
"699",2018-03-11 03:00:00,11060
"700",2018-03-11 04:00:00,11028
"701",2018-03-11 05:00:00,10997
"702",2018-03-11 06:00:00,10966
"703",2018-03-11 07:00:00,10934
"704",2018-03-11 08:00:00,10903
"705",2018-03-11 09:00:00,10871
"706",2018-03-11 10:00:00,10839
"707",2018-03-11 11:00:00,10807
"708",2018-03-11 12:00:00,10774
"709",2018-03-11 13:00:00,10741
"710",2018-03-11 14:00:00,10708
"711",2018-03-11 15:00:00,10675
"712",2018-03-11 16:00:00,10643
"713",2018-03-11 17:00:00,10612
"714",2018-03-11 18:00:00,10581
"715",2018-03-11 19:00:00,10550
"716",2018-03-11 20:00:00,10519
"717",2018-03-11 21:00:00,10489
"718",2018-03-11 22:00:00,10458
"719",2018-03-11 23:00:00,10428
"720",2018-03-12 00:00:00,10398
"721",2018-03-12 01:00:00,10367
"722",2018-03-12 02:00:00,10337
"723",2018-03-12 03:00:00,10307
"724",2018-03-12 04:00:00,10277
"725",2018-03-12 05:00:00,10247
"726",2018-03-12 06:00:00,10218
"727",2018-03-12 07:00:00,10188
"728",2018-03-12 08:00:00,10158
"729",2018-03-12 09:00:00,10128
"730",2018-03-12 10:00:00,10098
"731",2018-03-12 11:00:00,10068
"732",2018-03-12 12:00:00,10038
"733",2018-03-12 13:00:00,10008
"734",2018-03-12 14:00:00,9978.5
"735",2018-03-12 15:00:00,9949
"736",2018-03-12 16:00:00,9919.7
"737",2018-03-12 17:00:00,9890.4
"738",2018-03-12 18:00:00,9861.3
"739",2018-03-12 19:00:00,9832.4
"740",2018-03-12 20:00:00,9803.5
"741",2018-03-12 21:00:00,9775.4
"742",2018-03-12 22:00:00,9748
"743",2018-03-12 23:00:00,9720.5
"744",2018-03-13 00:00:00,9693.1
"745",2018-03-13 01:00:00,9665.8
"746",2018-03-13 02:00:00,9638.6
"747",2018-03-13 03:00:00,9611.6
"748",2018-03-13 04:00:00,9584.7
"749",2018-03-13 05:00:00,9557.9
"750",2018-03-13 06:00:00,9531.3
"751",2018-03-13 07:00:00,9504.9
"752",2018-03-13 08:00:00,9478.2
"753",2018-03-13 09:00:00,9450.9
"754",2018-03-13 10:00:00,9422.8
"755",2018-03-13 11:00:00,9394.4
"756",2018-03-13 12:00:00,9365.6
"757",2018-03-13 13:00:00,9336.5
"758",2018-03-13 14:00:00,9308.7
"759",2018-03-13 15:00:00,9282.5
"760",2018-03-13 16:00:00,9256.5
"761",2018-03-13 17:00:00,9230.7
"762",2018-03-13 18:00:00,9205
"763",2018-03-13 19:00:00,9179.8
"764",2018-03-13 20:00:00,9156.1
"765",2018-03-13 21:00:00,9135.6
"766",2018-03-13 22:00:00,9115.2
"767",2018-03-13 23:00:00,9092.2
"768",2018-03-14 00:00:00,9068.3
"769",2018-03-14 01:00:00,9044.1
"770",2018-03-14 02:00:00,9019.8
"771",2018-03-14 03:00:00,8995.5
"772",2018-03-14 04:00:00,8971.1
"773",2018-03-14 05:00:00,8946.6
"774",2018-03-14 06:00:00,8922
"775",2018-03-14 07:00:00,8897.3
"776",2018-03-14 08:00:00,8872.5
"777",2018-03-14 09:00:00,8847
"778",2018-03-14 10:00:00,8820.9
"779",2018-03-14 11:00:00,8794.4
"780",2018-03-14 12:00:00,8767.5
"781",2018-03-14 13:00:00,8740.4
"782",2018-03-14 14:00:00,8714.2
"783",2018-03-14 15:00:00,8689.5
"784",2018-03-14 16:00:00,8665.4
"785",2018-03-14 17:00:00,8641.5
"786",2018-03-14 18:00:00,8617.9
"787",2018-03-14 19:00:00,8594.9
"788",2018-03-14 20:00:00,8572.4
"789",2018-03-14 21:00:00,8550.3
"790",2018-03-14 22:00:00,8528.3
"791",2018-03-14 23:00:00,8506.4
"792",2018-03-15 00:00:00,8484.4
"793",2018-03-15 01:00:00,8462.5
"794",2018-03-15 02:00:00,8440.7
"795",2018-03-15 03:00:00,8418.9
"796",2018-03-15 04:00:00,8397.3
"797",2018-03-15 05:00:00,8375.7
"798",2018-03-15 06:00:00,8354.3
"799",2018-03-15 07:00:00,8333
"800",2018-03-15 08:00:00,8311.6
"801",2018-03-15 09:00:00,8289.5
"802",2018-03-15 10:00:00,8266.7
"803",2018-03-15 11:00:00,8243.5
"804",2018-03-15 12:00:00,8219.8
"805",2018-03-15 13:00:00,8195.8
"806",2018-03-15 14:00:00,8172.8
"807",2018-03-15 15:00:00,8151.2
"808",2018-03-15 16:00:00,8130.5
"809",2018-03-15 17:00:00,8110.6
"810",2018-03-15 18:00:00,8091
"811",2018-03-15 19:00:00,8071.4
"812",2018-03-15 20:00:00,8052.2
"813",2018-03-15 21:00:00,8033.4
"814",2018-03-15 22:00:00,8014.8
"815",2018-03-15 23:00:00,7996.2
"816",2018-03-16 00:00:00,7977.5
"817",2018-03-16 01:00:00,7958.9
"818",2018-03-16 02:00:00,7940.4
"819",2018-03-16 03:00:00,7921.9
"820",2018-03-16 04:00:00,7903.5
"821",2018-03-16 05:00:00,7885.2
"822",2018-03-16 06:00:00,7867.1
"823",2018-03-16 07:00:00,7849
"824",2018-03-16 08:00:00,7830.9
"825",2018-03-16 09:00:00,7812
"826",2018-03-16 10:00:00,7793
"827",2018-03-16 11:00:00,7775.7
"828",2018-03-16 12:00:00,7760.2
"829",2018-03-16 13:00:00,7745.2
"830",2018-03-16 14:00:00,7730.7
"831",2018-03-16 15:00:00,7716.8
"832",2018-03-16 16:00:00,7702.5
"833",2018-03-16 17:00:00,7687.8
"834",2018-03-16 18:00:00,7672.8
"835",2018-03-16 19:00:00,7657.8
"836",2018-03-16 20:00:00,7642.9
"837",2018-03-16 21:00:00,7627.9
"838",2018-03-16 22:00:00,7612.6
"839",2018-03-16 23:00:00,7597.1
"840",2018-03-17 00:00:00,7581.5
"841",2018-03-17 01:00:00,7565.7
"842",2018-03-17 02:00:00,7549.7
"843",2018-03-17 03:00:00,7534
"844",2018-03-17 04:00:00,7518.5
"845",2018-03-17 05:00:00,7502.9
"846",2018-03-17 06:00:00,7487.2
"847",2018-03-17 07:00:00,7471.6
"848",2018-03-17 08:00:00,7455.8
"849",2018-03-17 09:00:00,7439.7
"850",2018-03-17 10:00:00,7423.4
"851",2018-03-17 11:00:00,7406.7
"852",2018-03-17 12:00:00,7389.8
"853",2018-03-17 13:00:00,7372.6
"854",2018-03-17 14:00:00,7356
"855",2018-03-17 15:00:00,7340.3
"856",2018-03-17 16:00:00,7324.8
"857",2018-03-17 17:00:00,7309.4
"858",2018-03-17 18:00:00,7294.2
"859",2018-03-17 19:00:00,7279.2
"860",2018-03-17 20:00:00,7264.8
"861",2018-03-17 21:00:00,7251
"862",2018-03-17 22:00:00,7237.2
"863",2018-03-17 23:00:00,7223.5
"864",2018-03-18 00:00:00,7209.9
"865",2018-03-18 01:00:00,7196.4
"866",2018-03-18 02:00:00,7183
"867",2018-03-18 03:00:00,7170.5
"868",2018-03-18 04:00:00,7158.9
"869",2018-03-18 05:00:00,7147.3
"870",2018-03-18 06:00:00,7135.8
"871",2018-03-18 07:00:00,7124.4
"872",2018-03-18 08:00:00,7112.7
"873",2018-03-18 09:00:00,7103.2
"874",2018-03-18 10:00:00,7105.7
"875",2018-03-18 11:00:00,7116.8
"876",2018-03-18 12:00:00,7116.5
"877",2018-03-18 13:00:00,7104.8
"878",2018-03-18 14:00:00,7093
"879",2018-03-18 15:00:00,7081.1
"880",2018-03-18 16:00:00,7068.1
"881",2018-03-18 17:00:00,7054.8
"882",2018-03-18 18:00:00,7041.4
"883",2018-03-18 19:00:00,7028.5
"884",2018-03-18 20:00:00,7016.2
"885",2018-03-18 21:00:00,7006.7
"886",2018-03-18 22:00:00,7001.4
"887",2018-03-18 23:00:00,7007.9
"888",2018-03-19 00:00:00,7029.9
"889",2018-03-19 01:00:00,7058.4
"890",2018-03-19 02:00:00,7090.9
"891",2018-03-19 03:00:00,7109.2
"892",2018-03-19 04:00:00,7104.5
"893",2018-03-19 05:00:00,7093.1
"894",2018-03-19 06:00:00,7080.4
"895",2018-03-19 07:00:00,7067.6
"896",2018-03-19 08:00:00,7054.8
"897",2018-03-19 09:00:00,7041.2
"898",2018-03-19 10:00:00,7026.6
"899",2018-03-19 11:00:00,7011.7
"900",2018-03-19 12:00:00,6996.8
"901",2018-03-19 13:00:00,6982
"902",2018-03-19 14:00:00,6969.1
"903",2018-03-19 15:00:00,6958.5
"904",2018-03-19 16:00:00,6949
"905",2018-03-19 17:00:00,6940.4
"906",2018-03-19 18:00:00,6932.7
"907",2018-03-19 19:00:00,6926.4
"908",2018-03-19 20:00:00,6921.3
"909",2018-03-19 21:00:00,6917.2
"910",2018-03-19 22:00:00,6913.9
"911",2018-03-19 23:00:00,6911
"912",2018-03-20 00:00:00,6908.5
"913",2018-03-20 01:00:00,6906.5
"914",2018-03-20 02:00:00,6904.7
"915",2018-03-20 03:00:00,6908.2
"916",2018-03-20 04:00:00,6916.4
"917",2018-03-20 05:00:00,6933.2
"918",2018-03-20 06:00:00,6999.7
"919",2018-03-20 07:00:00,7082.8
"920",2018-03-20 08:00:00,7172.3
"921",2018-03-20 09:00:00,7257.2
"922",2018-03-20 10:00:00,7329.5
"923",2018-03-20 11:00:00,7393
"924",2018-03-20 12:00:00,7449.5
"925",2018-03-20 13:00:00,7500.2
"926",2018-03-20 14:00:00,7543.9
"927",2018-03-20 15:00:00,7571.2
"928",2018-03-20 16:00:00,7552.4
"929",2018-03-20 17:00:00,7527.6
"930",2018-03-20 18:00:00,7506.2
"931",2018-03-20 19:00:00,7491.6
"932",2018-03-20 20:00:00,7483.2
"933",2018-03-20 21:00:00,7479.5
"934",2018-03-20 22:00:00,7478.7
"935",2018-03-20 23:00:00,7480.4
"936",2018-03-21 00:00:00,7484.4
"937",2018-03-21 01:00:00,7490.5
"938",2018-03-21 02:00:00,7498.8
"939",2018-03-21 03:00:00,7508.5
"940",2018-03-21 04:00:00,7519.2
"941",2018-03-21 05:00:00,7531.5
"942",2018-03-21 06:00:00,7545.6
"943",2018-03-21 07:00:00,7561.4
"944",2018-03-21 08:00:00,7578.3
"945",2018-03-21 09:00:00,7596
"946",2018-03-21 10:00:00,7614.3
"947",2018-03-21 11:00:00,7633.3
"948",2018-03-21 12:00:00,7653.2
"949",2018-03-21 13:00:00,7673.8
"950",2018-03-21 14:00:00,7696.4
"951",2018-03-21 15:00:00,7721.6
"952",2018-03-21 16:00:00,7749
"953",2018-03-21 17:00:00,7782.1
"954",2018-03-21 18:00:00,7822.5
"955",2018-03-21 19:00:00,7867.1
"956",2018-03-21 20:00:00,7913.1
"957",2018-03-21 21:00:00,7959.6
"958",2018-03-21 22:00:00,8006
"959",2018-03-21 23:00:00,8052.3
"960",2018-03-22 00:00:00,8098.5
"961",2018-03-22 01:00:00,8145.1
"962",2018-03-22 02:00:00,8192.1
"963",2018-03-22 03:00:00,8239.9
"964",2018-03-22 04:00:00,8288.5
"965",2018-03-22 05:00:00,8338.1
"966",2018-03-22 06:00:00,8388.8
"967",2018-03-22 07:00:00,8440.9
"968",2018-03-22 08:00:00,8494.1
"969",2018-03-22 09:00:00,8548.1
"970",2018-03-22 10:00:00,8603
"971",2018-03-22 11:00:00,8659
"972",2018-03-22 12:00:00,8715.7
"973",2018-03-22 13:00:00,8773.2
"974",2018-03-22 14:00:00,8832.4
"975",2018-03-22 15:00:00,8893.9
"976",2018-03-22 16:00:00,8956.9
"977",2018-03-22 17:00:00,9020.9
"978",2018-03-22 18:00:00,9085.7
"979",2018-03-22 19:00:00,9158.1
"980",2018-03-22 20:00:00,9237.8
"981",2018-03-22 21:00:00,9312
"982",2018-03-22 22:00:00,9379.9
"983",2018-03-22 23:00:00,9446.9
"984",2018-03-23 00:00:00,9513.1
"985",2018-03-23 01:00:00,9578.3
"986",2018-03-23 02:00:00,9642.5
"987",2018-03-23 03:00:00,9705.5
"988",2018-03-23 04:00:00,9767.2
"989",2018-03-23 05:00:00,9827.3
"990",2018-03-23 06:00:00,9885.8
"991",2018-03-23 07:00:00,9942.6
"992",2018-03-23 08:00:00,9997
"993",2018-03-23 09:00:00,10048
"994",2018-03-23 10:00:00,10096
"995",2018-03-23 11:00:00,10141
"996",2018-03-23 12:00:00,10184
"997",2018-03-23 13:00:00,10223
"998",2018-03-23 14:00:00,10262
"999",2018-03-23 15:00:00,10302
"1000",2018-03-23 16:00:00,10339
"1001",2018-03-23 17:00:00,10374
"1002",2018-03-23 18:00:00,10407
"1003",2018-03-23 19:00:00,10438
"1004",2018-03-23 20:00:00,10468
"1005",2018-03-23 21:00:00,10495
"1006",2018-03-23 22:00:00,10520
"1007",2018-03-23 23:00:00,10543
"1008",2018-03-24 00:00:00,10562
"1009",2018-03-24 01:00:00,10580
"1010",2018-03-24 02:00:00,10595
"1011",2018-03-24 03:00:00,10609
"1012",2018-03-24 04:00:00,10621
"1013",2018-03-24 05:00:00,10631
"1014",2018-03-24 06:00:00,10639
"1015",2018-03-24 07:00:00,10645
"1016",2018-03-24 08:00:00,10649
"1017",2018-03-24 09:00:00,10650
"1018",2018-03-24 10:00:00,10647
"1019",2018-03-24 11:00:00,10642
"1020",2018-03-24 12:00:00,10634
"1021",2018-03-24 13:00:00,10624
"1022",2018-03-24 14:00:00,10614
"1023",2018-03-24 15:00:00,10605
"1024",2018-03-24 16:00:00,10594
"1025",2018-03-24 17:00:00,10582
"1026",2018-03-24 18:00:00,10569
"1027",2018-03-24 19:00:00,10554
"1028",2018-03-24 20:00:00,10541
"1029",2018-03-24 21:00:00,10530
"1030",2018-03-24 22:00:00,10521
"1031",2018-03-24 23:00:00,10509
"1032",2018-03-25 00:00:00,10496
"1033",2018-03-25 01:00:00,10480
"1034",2018-03-25 02:00:00,10464
"1035",2018-03-25 03:00:00,10450
"1036",2018-03-25 04:00:00,10445
"1037",2018-03-25 05:00:00,10443
"1038",2018-03-25 06:00:00,10436
"1039",2018-03-25 07:00:00,10426
"1040",2018-03-25 08:00:00,10413
"1041",2018-03-25 09:00:00,10390
"1042",2018-03-25 10:00:00,10356
"1043",2018-03-25 11:00:00,10318
"1044",2018-03-25 12:00:00,10280
"1045",2018-03-25 13:00:00,10242
"1046",2018-03-25 14:00:00,10207
"1047",2018-03-25 15:00:00,10176
"1048",2018-03-25 16:00:00,10147
"1049",2018-03-25 17:00:00,10119
"1050",2018-03-25 18:00:00,10091
"1051",2018-03-25 19:00:00,10065
"1052",2018-03-25 20:00:00,10041
"1053",2018-03-25 21:00:00,10018
"1054",2018-03-25 22:00:00,9996.1
"1055",2018-03-25 23:00:00,9973.6
"1056",2018-03-26 00:00:00,9950.9
"1057",2018-03-26 01:00:00,9928.2
"1058",2018-03-26 02:00:00,9905.6
"1059",2018-03-26 03:00:00,9883.1
"1060",2018-03-26 04:00:00,9860.7
"1061",2018-03-26 05:00:00,9838.4
"1062",2018-03-26 06:00:00,9816.4
"1063",2018-03-26 07:00:00,9794.5
"1064",2018-03-26 08:00:00,9772.3
"1065",2018-03-26 09:00:00,9748.7
"1066",2018-03-26 10:00:00,9724
"1067",2018-03-26 11:00:00,9698.6
"1068",2018-03-26 12:00:00,9672.7
"1069",2018-03-26 13:00:00,9646.2
"1070",2018-03-26 14:00:00,9621.8
"1071",2018-03-26 15:00:00,9600.2
"1072",2018-03-26 16:00:00,9579.2
"1073",2018-03-26 17:00:00,9558.4
"1074",2018-03-26 18:00:00,9537.9
"1075",2018-03-26 19:00:00,9518.2
"1076",2018-03-26 20:00:00,9500.2
"1077",2018-03-26 21:00:00,9483.6
"1078",2018-03-26 22:00:00,9467
"1079",2018-03-26 23:00:00,9450.3
"1080",2018-03-27 00:00:00,9433.6
